id,x,y,betweenness,closeness,degree,katz,current flow,harmonic,eigenvector,efficiency,straightness
188,312.207843733176,-511.8133755986386,0.013933492178597327,0.1188991470795049,0.02040816326530612,0.0804942245822258,0.002151017853412265,34.28383167829767,0.17834425367550605,0.012128390861046171,0.004107757008164622
189,263.63274958313184,-483.6539007290478,0.009634310577022687,0.11603708791208792,0.02040816326530612,0.07956101580296124,0.00211931962982816,34.051686046152,0.14342940745038668,0.013345345053402246,0.004087964879329801
189,235.6180752084053,-436.95862292317764,0.009634310577022687,0.11603708791208792,0.02040816326530612,0.07956101580296124,0.00211931962982816,34.051686046152,0.14342940745038668,0.013345345053402246,0.004087964879329801
190,263.63274958313184,-483.6539007290478,0.04174867916709831,0.11000154106950223,0.02040816326530612,0.08025680499461779,0.0020821531792254364,33.02106594171224,0.1382114621267089,0.011176768737195572,0.00410126622428259
190,238.9932090722399,-497.7336381638431,0.04174867916709831,0.11000154106950223,0.02040816326530612,0.08025680499461779,0.0020821531792254364,33.02106594171224,0.1382114621267089,0.011176768737195572,0.00410126622428259
191,263.63274958313184,-483.6539007290478,0.024033979073863048,0.1116478627045924,0.02040816326530612,0.08039407415950987,0.002099549722930905,33.27330953145584,0.15587096226637204,0.011215968612468714,0.004112464830880373
191,288.2722900940238,-525.893113033434,0.024033979073863048,0.1116478627045924,0.02040816326530612,0.08039407415950987,0.002099549722930905,33.27330953145584,0.15587096226637204,0.011215968612468714,0.004112464830880373
192,235.6180752084053,-436.95862292317764,0.015280223764632755,0.11643973869641808,0.02040816326530612,0.07902206660448405,0.002126476000563387,33.94444398265995,0.12463397080597874,0.014744590046024063,0.003975673909855512
192,209.72327517366304,-390.5888647214299,0.015280223764632755,0.11643973869641808,0.02040816326530612,0.07902206660448405,0.002126476000563387,33.94444398265995,0.12463397080597874,0.014744590046024063,0.003975673909855512
193,235.6180752084053,-436.95862292317764,0.04713560551124003,0.11250473405150649,0.015306122448979591,0.07139730632152319,0.0019725016963802024,31.987153356619302,0.09366444604734103,0.015797080095009648,0.004076786321087296
193,212.4845263810298,-450.9966589578702,0.04713560551124003,0.11250473405150649,0.015306122448979591,0.07139730632152319,0.0019725016963802024,31.987153356619302,0.09366444604734103,0.015797080095009648,0.004076786321087296
194,209.72327517366304,-390.5888647214299,0.012379571117787216,0.11057581095749035,0.017857142857142856,0.07532770950527412,0.0020602341711667546,32.365499775851966,0.09571537832071084,0.017465281952609137,0.0038840829945512214
